retailer,retailer_id,invoice_date,region,state,city,gender_type,product_category,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Foot Locker,1185732,2021-12-27,Northeast,Pennsylvania,Philadelphia,Men,Street Footwear,67,124,8308.0,5732.52,0.69,Online
Foot Locker,1185732,2021-12-28,Northeast,Pennsylvania,Philadelphia,Men,Athletic Footwear,55,69,3795.0,1707.75,0.45,Online
Foot Locker,1185732,2021-12-29,Northeast,Pennsylvania,Philadelphia,Women,Street Footwear,55,65,3575.0,1894.75,0.53,Online
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women,Athletic Footwear,57,53,3021.0,1601.13,0.53,Online
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Philadelphia,Men,Apparel,63,47,2961.0,1362.06,0.46,Online
Foot Locker,1185732,2020-01-01,Northeast,Pennsylvania,Philadelphia,Women,Apparel,68,83,5644.0,2426.92,0.43,Online
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,50,15000.0,6000.0,0.4,In-store
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Men,Apparel,45,125,56250.0,16875.0,0.3,In-store
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Apparel,35,225,78750.0,31500.0,0.4,In-store
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Street Footwear,35,445,155750.0,54512.5,0.35,In-store
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,35,150,52500.0,18375.0,0.35,In-store
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Street Footwear,25,175,43750.0,17500.0,0.4,In-store
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,25,7500.0,3000.0,0.4,In-store
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Apparel,45,75,33750.0,10125.0,0.3,In-store
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Apparel,35,175,61250.0,24500.0,0.4,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Street Footwear,35,425,148750.0,52062.5,0.35,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,35,125,43750.0,15312.5,0.35,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Street Footwear,25,125,31250.0,12500.0,0.4,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,50,15000.0,6000.0,0.4,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Apparel,45,50,22500.0,6750.0,0.3,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Apparel,35,200,70000.0,28000.0,0.4,In-store
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Street Footwear,50,470,235000.0,82250.0,0.35,In-store
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,175,78750.0,27562.5,0.35,In-store
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Street Footwear,40,200,80000.0,32000.0,0.4,In-store
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,150,60000.0,24000.0,0.4,In-store
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Apparel,50,175,87500.0,26250.0,0.3,In-store
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Apparel,55,300,165000.0,66000.0,0.4,In-store
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Street Footwear,50,550,275000.0,96250.0,0.35,In-store
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,300,135000.0,47250.0,0.35,In-store
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Street Footwear,40,225,90000.0,36000.0,0.4,In-store
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,200,80000.0,32000.0,0.4,In-store
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Apparel,50,200,100000.0,30000.0,0.3,In-store
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Apparel,55,350,192500.0,77000.0,0.4,In-store
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Street Footwear,50,575,287500.0,100625.0,0.35,In-store
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,325,146250.0,51187.5,0.35,In-store
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Street Footwear,40,250,100000.0,40000.0,0.4,In-store
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,200,80000.0,32000.0,0.4,In-store
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Apparel,50,225,112500.0,33750.0,0.3,In-store
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Apparel,55,400,220000.0,88000.0,0.4,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Street Footwear,50,550,275000.0,96250.0,0.35,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,325,146250.0,51187.5,0.35,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Street Footwear,40,250,100000.0,40000.0,0.4,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,150,60000.0,24000.0,0.4,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Apparel,50,125,62500.0,18750.0,0.3,In-store
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Apparel,55,300,165000.0,66000.0,0.4,In-store
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Street Footwear,50,425,212500.0,74375.0,0.35,In-store
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,225,101250.0,35437.5,0.35,In-store
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Street Footwear,40,125,50000.0,20000.0,0.4,In-store
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,100,40000.0,16000.0,0.4,In-store
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Apparel,50,100,50000.0,15000.0,0.3,In-store
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Apparel,55,200,110000.0,44000.0,0.4,In-store
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Street Footwear,55,375,206250.0,72187.5,0.35,In-store
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,50,200,100000.0,35000.0,0.35,In-store
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Street Footwear,50,100,50000.0,20000.0,0.4,In-store
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,50,75,37500.0,15000.0,0.4,In-store
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Apparel,60,75,45000.0,13500.0,0.3,In-store
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,13,377.0,203.58,0.54,Online
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Men,Apparel,41,35,1435.0,588.35,0.41,Online
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Apparel,33,65,2145.0,1136.85,0.53,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Street Footwear,34,111,3774.0,1887.0,0.5,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,34,44,1496.0,673.2,0.45,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Street Footwear,23,51,1173.0,609.96,0.52,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,8,232.0,116.0,0.5,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Apparel,44,20,880.0,396.0,0.45,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Apparel,32,51,1632.0,881.28,0.54,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Street Footwear,32,111,3552.0,1740.48,0.49,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,33,1056.0,528.0,0.5,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Street Footwear,24,36,864.0,449.28,0.52,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,13,377.0,199.81,0.53,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Apparel,44,15,660.0,264.0,0.4,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Apparel,33,50,1650.0,858.0,0.52,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Street Footwear,49,122,5978.0,2989.0,0.5,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,43,49,2107.0,948.15,0.45,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Street Footwear,39,60,2340.0,1263.6,0.54,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,44,1716.0,892.32,0.52,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Apparel,49,46,2254.0,901.6,0.4,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Apparel,52,81,4212.0,2232.36,0.53,Online
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Street Footwear,47,138,6486.0,2918.7,0.45,Online
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,41,90,3690.0,1808.1,0.49,Online
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Street Footwear,39,65,2535.0,1394.25,0.55,Online
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,60,2340.0,1263.6,0.54,Online
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Apparel,48,58,2784.0,1141.44,0.41,Online
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Apparel,51,88,4488.0,2288.88,0.51,Online
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Street Footwear,46,167,7682.0,3456.9,0.45,Online
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,41,81,3321.0,1660.5,0.5,Online
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Street Footwear,37,65,2405.0,1250.6,0.52,Online
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,37,58,2146.0,1115.92,0.52,Online
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Apparel,47,63,2961.0,1184.4,0.4,Online
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Apparel,50,116,5800.0,2900.0,0.5,Online
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Street Footwear,46,143,6578.0,3157.44,0.48,Online
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,42,91,3822.0,1796.34,0.47,Online
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Street Footwear,38,75,2850.0,1567.5,0.55,Online
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,37,39,1443.0,764.79,0.53,Online
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Apparel,45,31,1395.0,558.0,0.4,Online
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Apparel,52,87,4524.0,2442.96,0.54,Online
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Street Footwear,45,111,4995.0,2247.75,0.45,Online
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,43,56,2408.0,1155.84,0.48,Online
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Street Footwear,36,38,1368.0,697.68,0.51,Online
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,27,1053.0,568.62,0.54,Online
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Apparel,47,27,1269.0,520.29,0.41,Online
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Apparel,52,58,3016.0,1538.16,0.51,Online
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Street Footwear,53,94,4982.0,2491.0,0.5,Online
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,46,56,2576.0,1262.24,0.49,Online
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Street Footwear,45,29,1305.0,678.6,0.52,Online
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,47,23,1081.0,540.5,0.5,Online
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Apparel,55,19,1045.0,418.0,0.4,Online
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,20,16,320.0,144.0,0.45,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Men,Apparel,34,40,1360.0,489.6,0.36,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Apparel,27,77,2079.0,977.13,0.47,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Street Footwear,26,156,4056.0,1500.72,0.37,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,27,45,1215.0,473.85,0.39,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Street Footwear,17,56,952.0,447.44,0.47,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,20,8,160.0,75.2,0.47,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Apparel,33,25,825.0,297.0,0.36,Outlet
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Apparel,25,58,1450.0,638.0,0.44,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Street Footwear,28,132,3696.0,1552.32,0.42,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,23,40,920.0,368.0,0.4,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Street Footwear,16,44,704.0,295.68,0.42,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,21,17,357.0,160.65,0.45,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Apparel,33,15,495.0,158.4,0.32,Outlet
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Apparel,26,60,1560.0,686.4,0.44,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Street Footwear,39,150,5850.0,2398.5,0.41,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,58,1856.0,686.72,0.37,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Street Footwear,32,60,1920.0,806.4,0.42,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,27,51,1377.0,633.42,0.46,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Apparel,40,54,2160.0,799.2,0.37,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Apparel,36,93,3348.0,1473.12,0.44,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Street Footwear,36,176,6336.0,2534.4,0.4,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,35,105,3675.0,1433.25,0.39,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Street Footwear,32,74,2368.0,994.56,0.42,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,26,70,1820.0,837.2,0.46,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Apparel,39,66,2574.0,900.9,0.35,Outlet
Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Apparel,43,119,5117.0,2302.65,0.45,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Street Footwear,38,173,6574.0,2498.12,0.38,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,114,3648.0,1349.76,0.37,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Street Footwear,27,78,2106.0,947.7,0.45,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,31,60,1860.0,855.6,0.46,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Apparel,33,68,2244.0,762.96,0.34,Outlet
Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Apparel,38,136,5168.0,2170.56,0.42,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Street Footwear,38,182,6916.0,2835.56,0.41,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,31,111,3441.0,1307.58,0.38,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Street Footwear,30,85,2550.0,1096.5,0.43,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,47,1363.0,586.09,0.43,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Apparel,37,40,1480.0,532.8,0.36,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Apparel,38,96,3648.0,1714.56,0.47,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Street Footwear,39,128,4992.0,2096.64,0.42,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,30,79,2370.0,876.9,0.37,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Street Footwear,29,39,1131.0,486.33,0.43,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,32,960.0,441.6,0.46,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Apparel,34,33,1122.0,403.92,0.36,Outlet
Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Apparel,41,64,2624.0,1180.8,0.45,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Street Footwear,37,113,4181.0,1714.21,0.41,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,38,68,2584.0,981.92,0.38,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Street Footwear,40,30,1200.0,528.0,0.44,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,23,897.0,403.65,0.45,Outlet
Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Apparel,40,23,920.0,303.6,0.33,Outlet
Foot Locker,1185732,2020-01-01,Northeast,New York,New York,Men,Street Footwear,50,1200,600000.0,300000.0,0.5,In-store
Foot Locker,1185732,2020-01-02,Northeast,New York,New York,Men,Athletic Footwear,50,1000,500000.0,150000.0,0.3,In-store
Foot Locker,1185732,2020-01-03,Northeast,New York,New York,Women,Street Footwear,40,1000,400000.0,140000.0,0.35,In-store
Foot Locker,1185732,2020-01-04,Northeast,New York,New York,Women,Athletic Footwear,45,850,382500.0,133875.0,0.35,In-store
Foot Locker,1185732,2020-01-05,Northeast,New York,New York,Men,Apparel,60,900,540000.0,162000.0,0.3,In-store
Foot Locker,1185732,2020-01-06,Northeast,New York,New York,Women,Apparel,50,1000,500000.0,125000.0,0.25,In-store
Foot Locker,1185732,2020-01-07,Northeast,New York,New York,Men,Street Footwear,50,1250,625000.0,312500.0,0.5,In-store
Foot Locker,1185732,2020-01-01,Northeast,New York,New York,Men,Street Footwear,47,336,15792.0,9633.12,0.61,Online
Foot Locker,1185732,2020-01-02,Northeast,New York,New York,Men,Athletic Footwear,47,260,12220.0,5132.4,0.42,Online
Foot Locker,1185732,2020-01-03,Northeast,New York,New York,Women,Street Footwear,36,250,9000.0,4140.0,0.46,Online
Foot Locker,1185732,2020-01-04,Northeast,New York,New York,Women,Athletic Footwear,41,247,10127.0,4658.42,0.46,Online
Foot Locker,1185732,2020-01-05,Northeast,New York,New York,Men,Apparel,55,234,12870.0,5148.0,0.4,Online
Foot Locker,1185732,2020-01-06,Northeast,New York,New York,Women,Apparel,46,260,11960.0,4425.2,0.37,Online
Foot Locker,1185732,2020-01-07,Northeast,New York,New York,Men,Street Footwear,46,313,14398.0,8926.76,0.62,Online
Foot Locker,1185732,2020-01-08,Northeast,New York,New York,Men,Athletic Footwear,46,261,12006.0,5282.64,0.44,Online
Foot Locker,1185732,2020-01-21,Northeast,New York,New York,Women,Street Footwear,36,276,9936.0,4669.92,0.47,Online
Foot Locker,1185732,2020-01-22,Northeast,New York,New York,Women,Athletic Footwear,44,206,9064.0,4441.36,0.49,Online
Foot Locker,1185732,2020-01-23,Northeast,New York,New York,Men,Apparel,58,243,14094.0,6060.42,0.43,Online
Foot Locker,1185732,2020-01-24,Northeast,New York,New York,Women,Apparel,48,290,13920.0,5289.6,0.38,Online
Foot Locker,1185732,2020-01-25,Northeast,New York,New York,Men,Street Footwear,46,354,16284.0,10258.92,0.63,Online
Foot Locker,1185732,2020-01-26,Northeast,New York,New York,Men,Athletic Footwear,48,259,12432.0,5345.76,0.43,Online
Foot Locker,1185732,2020-01-27,Northeast,New York,New York,Women,Street Footwear,39,247,9633.0,4720.17,0.49,Online
Foot Locker,1185732,2020-01-28,Northeast,New York,New York,Women,Athletic Footwear,43,216,9288.0,4644.0,0.5,Online
